file,类别,修改状态,改动类别,skip官方,skipfork,根因簇谱系,A_结果,A_通过,A_失败,A_耗时s,615b48e95_结果,615b48e95_通过,615b48e95_失败,615b48e95_耗时s,失败集合,根因簇
test/regression/issue/09563/09563.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.8s,✅,1,0,0.4s,both-pass,
test/regression/issue/09739.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,0.9s,✅,2,0,0.4s,both-pass,
test/regression/issue/09748.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.1s,✅,1,0,0.6s,both-pass,
test/regression/issue/09778.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.6s,✅,1,0,0.4s,both-pass,
test/regression/issue/10004.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,1.4s,✅,2,0,0.4s,both-pass,
test/regression/issue/10139.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,5.5s,✅,2,0,1.9s,both-pass,
test/regression/issue/10170.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.6s,✅,1,0,0.3s,both-pass,
test/regression/issue/10380/spy-matchers-diff.test.ts,回归测试(issue),unchanged,,0,0,,PASS,5,0,0.6s,✅,5,0,0.3s,both-pass,
test/regression/issue/10887.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.2s,✅,1,0,0.4s,both-pass,
test/regression/issue/11029-crypto-verify-null-algorithm.test.ts,回归测试(issue),unchanged,,0,0,,PASS,5,0,1.2s,✅,5,0,0.8s,both-pass,
test/regression/issue/11100.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,2.0s,✅,2,0,0.5s,both-pass,
test/regression/issue/11297/11297.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,2.1s,✅,1,0,0.6s,both-pass,
test/regression/issue/11664.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.1s,✅,1,0,0.4s,both-pass,
test/regression/issue/11677.test.ts,回归测试(issue),unchanged,,0,0,,PASS,9,0,0.8s,✅,9,0,0.3s,both-pass,
test/regression/issue/11793.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.0s,✅,1,0,0.5s,both-pass,
test/regression/issue/11806.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.2s,✅,1,0,0.8s,both-pass,
test/regression/issue/11866.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.0s,✅,1,0,0.4s,both-pass,
test/regression/issue/12034/12034.test.js,回归测试(issue),unchanged,,0,0,,PASS,10,0,0.6s,✅,10,0,0.3s,both-pass,
test/regression/issue/12042.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.1s,✅,1,0,0.4s,both-pass,
test/regression/issue/12117.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.0s,✅,1,0,0.5s,both-pass,
test/regression/issue/12250.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,2.0s,✅,2,0,0.5s,both-pass,
test/regression/issue/12548.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,2.0s,✅,2,0,0.5s,both-pass,
test/regression/issue/12650.test.js,回归测试(issue),unchanged,,0,0,,PASS,2,0,0.8s,✅,2,0,0.3s,both-pass,
test/regression/issue/12782.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.2s,✅,1,0,0.8s,both-pass,
test/regression/issue/12910/12910.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,10.4s,✅,1,0,1.4s,both-pass,
test/regression/issue/13251.test.ts,回归测试(issue),unchanged,,0,0,,PASS,4,0,9.5s,✅,4,0,0.3s,both-pass,
test/regression/issue/13316.test.ts,回归测试(issue),unchanged,,0,0,,PASS,0,0,0.8s,✅,0,0,0.3s,both-pass,
test/regression/issue/1365.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,1.4s,✅,2,0,0.5s,both-pass,
test/regression/issue/14029.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.7s,✅,1,0,0.5s,both-pass,
test/regression/issue/14135.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.2s,✅,1,0,0.4s,both-pass,
test/regression/issue/14338.test.ts,回归测试(issue),unchanged,,0,0,,PASS,3,0,0.8s,✅,3,0,0.4s,both-pass,
test/regression/issue/14477/14477.test.ts,回归测试(issue),unchanged,,0,0,,PASS,4,0,2.7s,✅,4,0,0.7s,both-pass,
test/regression/issue/14515.test.tsx,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.2s,✅,1,0,0.3s,both-pass,
test/regression/issue/14624.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.0s,✅,1,0,0.4s,both-pass,
test/regression/issue/14709.test.ts,回归测试(issue),unchanged,,0,0,,PASS,5,0,0.6s,✅,5,0,0.3s,both-pass,
test/regression/issue/14799.test.ts,回归测试(issue),unchanged,,1,1,,PASS,0,0,0.6s,✅,0,0,0.4s,both-pass,
test/regression/issue/14976/14976.test.ts,回归测试(issue),unchanged,,1,1,,PASS,6,0,1.9s,✅,6,0,0.6s,both-pass,
test/regression/issue/14982/14982.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.6s,✅,1,0,0.6s,both-pass,
test/regression/issue/15314.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.8s,✅,1,0,0.3s,both-pass,
test/regression/issue/15326.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.6s,✅,1,0,0.3s,both-pass,
test/regression/issue/15753.test.ts,回归测试(issue),unchanged,,1,1,,PASS,0,0,0.6s,✅,0,0,0.4s,both-pass,
test/regression/issue/16007.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.6s,✅,1,0,0.3s,both-pass,
test/regression/issue/16312.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.1s,✅,1,0,0.9s,both-pass,
test/regression/issue/1632.test.ts,回归测试(issue),unchanged,,0,0,,PASS,4,0,2.5s,✅,4,0,0.8s,both-pass,
test/regression/issue/16474.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.8s,✅,1,0,0.4s,both-pass,
test/regression/issue/16476/16476.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.7s,✅,1,0,0.3s,both-pass,
test/regression/issue/16702/16702.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,1.5s,✅,2,0,0.5s,both-pass,
test/regression/issue/17244.test.ts,回归测试(issue),unchanged,,0,0,,PASS,4,0,0.8s,✅,4,0,0.3s,both-pass,
test/regression/issue/17294.test.ts,回归测试(issue),unchanged,,0,0,,PASS,9,0,4.0s,✅,9,0,0.9s,both-pass,
test/regression/issue/17327.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,2.8s,✅,2,0,0.6s,both-pass,
test/regression/issue/17405.test.ts,回归测试(issue),unchanged,,0,0,,PASS,22,0,0.8s,✅,22,0,0.4s,both-pass,
test/regression/issue/17454/destructure_string.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.4s,✅,1,0,0.5s,both-pass,
test/regression/issue/17605.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.9s,✅,1,0,0.3s,both-pass,
test/regression/issue/17766.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,0.6s,✅,2,0,0.4s,both-pass,
test/regression/issue/17793.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.8s,✅,1,0,0.5s,both-pass,
test/regression/issue/18028.test.ts,回归测试(issue),unchanged,,0,0,,PASS,6,0,1.4s,✅,6,0,0.5s,both-pass,
test/regression/issue/18159/18159.test.ts,回归测试(issue),unchanged,,0,0,,PASS,3,0,0.8s,✅,3,0,0.3s,both-pass,
test/regression/issue/18161.test.ts,回归测试(issue),unchanged,,0,0,,PASS,5,0,0.8s,✅,5,0,0.4s,both-pass,
test/regression/issue/18242.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.0s,✅,1,0,0.4s,both-pass,
test/regression/issue/18413-all-compressions.test.ts,回归测试(issue),unchanged,,0,0,,PASS,6,0,0.7s,✅,6,0,0.4s,both-pass,
test/regression/issue/18413-deflate-semantics.test.ts,回归测试(issue),unchanged,,0,0,,PASS,8,0,0.8s,✅,8,0,0.5s,both-pass,
test/regression/issue/18413-truncation.test.ts,回归测试(issue),unchanged,,0,0,,PASS,12,0,0.9s,✅,12,0,0.6s,both-pass,
test/regression/issue/18413.test.ts,回归测试(issue),unchanged,,0,0,,PASS,3,0,0.6s,✅,3,0,0.4s,both-pass,
test/regression/issue/18547.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.6s,✅,1,0,0.3s,both-pass,
test/regression/issue/18595.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.7s,✅,1,0,0.4s,both-pass,
test/regression/issue/18820.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.6s,✅,1,0,0.3s,both-pass,
test/regression/issue/19107.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.6s,✅,1,0,0.3s,both-pass,
test/regression/issue/19111.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,0.7s,✅,2,0,0.4s,both-pass,
test/regression/issue/19219.test.ts,回归测试(issue),unchanged,,0,0,,PASS,3,0,0.6s,✅,3,0,0.3s,both-pass,
test/regression/issue/19412.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,0.6s,✅,2,0,0.3s,both-pass,
test/regression/issue/19652.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.1s,✅,1,0,0.4s,both-pass,
test/regression/issue/19661.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,0.7s,✅,2,0,0.3s,both-pass,
test/regression/issue/19758.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.3s,✅,1,0,0.5s,both-pass,
test/regression/issue/19850/19850.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,1.7s,✅,2,0,0.6s,both-pass,
test/regression/issue/19875.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.0s,✅,1,0,0.5s,both-pass,
test/regression/issue/20053.test.ts,回归测试(issue),unchanged,,0,0,,PASS,3,0,0.7s,✅,3,0,0.4s,both-pass,
test/regression/issue/20092.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.4s,✅,1,0,0.5s,both-pass,
test/regression/issue/20100.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.4s,✅,1,0,0.5s,both-pass,
test/regression/issue/20321.test.ts,回归测试(issue),unchanged,,0,0,,PASS,6,0,3.5s,✅,6,0,0.9s,both-pass,
test/regression/issue/20546.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,1.7s,✅,2,0,0.5s,both-pass,
test/regression/issue/20753.test.js,回归测试(issue),unchanged,,1,1,,PASS,6,0,1.3s,✅,6,0,0.6s,both-pass,
test/regression/issue/20875.test.ts,回归测试(issue),unchanged,,0,0,,PASS,6,0,1.2s,✅,6,0,0.5s,both-pass,
test/regression/issue/20965.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.4s,✅,1,0,0.4s,both-pass,
test/regression/issue/20980.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.5s,✅,1,0,0.6s,both-pass,
test/regression/issue/21137-minify-typeof-comma.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,2.7s,✅,2,0,0.7s,both-pass,
test/regression/issue/21177.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,2.1s,✅,2,0,0.6s,both-pass,
test/regression/issue/21257.test.ts,回归测试(issue),unchanged,,0,0,,PASS,3,0,0.7s,✅,3,0,0.4s,both-pass,
test/regression/issue/21274.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.8s,✅,1,0,0.3s,both-pass,
test/regression/issue/21311.test.ts,回归测试(issue),unchanged,,0,0,,PASS,0,0,0.8s,✅,0,0,0.3s,both-pass,
test/regression/issue/21654/21654.test.ts,回归测试(issue),unchanged,,1,1,,PASS,1,0,3.2s,✅,1,0,2.5s,both-pass,
test/regression/issue/21677.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,0.8s,✅,2,0,0.4s,both-pass,
test/regression/issue/21680.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,0.6s,✅,2,0,0.3s,both-pass,
test/regression/issue/21792.test.ts,回归测试(issue),unchanged,,0,0,,PASS,7,0,0.6s,✅,7,0,0.4s,both-pass,
test/regression/issue/21830.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.1s,✅,1,0,0.4s,both-pass,
test/regression/issue/21907.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.0s,✅,1,0,0.4s,both-pass,
test/regression/issue/22003.test.ts,回归测试(issue),unchanged,,1,1,,PASS,1,0,1.0s,✅,1,0,0.4s,both-pass,
test/regression/issue/22157.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,4.4s,✅,2,0,2.3s,both-pass,
test/regression/issue/22199.test.ts,回归测试(issue),unchanged,,0,0,,PASS,4,0,1.9s,✅,4,0,0.6s,both-pass,
test/regression/issue/22243.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,1.6s,✅,2,0,0.4s,both-pass,
test/regression/issue/22317.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.6s,✅,1,0,0.4s,both-pass,
test/regression/issue/22353.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.7s,✅,1,0,0.4s,both-pass,
test/regression/issue/22475.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,0.6s,✅,2,0,0.3s,both-pass,
test/regression/issue/22481.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.6s,✅,1,0,0.4s,both-pass,
test/regression/issue/22635/22635.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.6s,✅,1,0,0.4s,both-pass,
test/regression/issue/22650-shell-crash.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.0s,✅,1,0,0.4s,both-pass,
test/regression/issue/22656.test.ts,回归测试(issue),unchanged,,0,0,,PASS,5,0,2.4s,✅,5,0,0.7s,both-pass,
test/regression/issue/22712.test.ts,回归测试(issue),unchanged,,0,0,,PASS,6,0,0.8s,✅,6,0,0.4s,both-pass,
test/regression/issue/22743.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.0s,✅,1,0,0.4s,both-pass,
test/regression/issue/22929-module-extensions-asi.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,1.3s,✅,2,0,0.5s,both-pass,
test/regression/issue/22978-createargv-double-free.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,1.5s,✅,2,0,0.6s,both-pass,
test/regression/issue/23022-stack-trace-iterator.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.8s,✅,1,0,0.3s,both-pass,
test/regression/issue/23077/23077.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.2s,✅,1,0,0.5s,both-pass,
test/regression/issue/23133.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,0.8s,✅,2,0,0.3s,both-pass,
test/regression/issue/23139.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.0s,✅,1,0,0.4s,both-pass,
test/regression/issue/23183.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,1.4s,✅,2,0,0.5s,both-pass,
test/regression/issue/23275.test.ts,回归测试(issue),unchanged,,0,0,,PASS,3,0,2.2s,✅,3,0,0.6s,both-pass,
test/regression/issue/23287-array-comma-value.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.4s,✅,1,0,0.4s,both-pass,
test/regression/issue/23292.test.ts,回归测试(issue),unchanged,,0,0,,PASS,0,0,0.6s,✅,0,0,0.3s,both-pass,
test/regression/issue/23314/zstd-async-compress.test.ts,回归测试(issue),unchanged,,0,0,,PASS,3,0,0.6s,✅,3,0,0.3s,both-pass,
test/regression/issue/23314/zstd-large-decompression.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.7s,✅,1,0,0.4s,both-pass,
test/regression/issue/23314/zstd-large-input.test.ts,回归测试(issue),unchanged,,0,0,,PASS,3,0,0.6s,✅,3,0,0.4s,both-pass,
test/regression/issue/23316-long-path-spawn-shell.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,0.6s,✅,2,0,0.3s,both-pass,
test/regression/issue/23316-long-path-spawn.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,0.6s,✅,2,0,0.3s,both-pass,
test/regression/issue/23382.test.js,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.6s,✅,1,0,0.4s,both-pass,
test/regression/issue/23474.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,0.7s,✅,2,0,0.4s,both-pass,
test/regression/issue/23489.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,1.0s,✅,2,0,0.4s,both-pass,
test/regression/issue/23569.test.ts,回归测试(issue),unchanged,,0,0,,PASS,3,0,1.2s,✅,3,0,0.5s,both-pass,
test/regression/issue/23621.test.ts,回归测试(issue),unchanged,,0,0,,PASS,13,0,0.8s,✅,13,0,0.3s,both-pass,
test/regression/issue/23649.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,1.4s,✅,2,0,0.5s,both-pass,
test/regression/issue/23723.test.js,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.8s,✅,1,0,0.4s,both-pass,
test/regression/issue/23865.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.3s,✅,1,0,0.5s,both-pass,
test/regression/issue/24007.test.ts,回归测试(issue),unchanged,,0,0,,PASS,6,0,0.9s,✅,6,0,0.3s,both-pass,
test/regression/issue/24045.test.ts,回归测试(issue),unchanged,,0,0,,PASS,6,0,0.6s,✅,6,0,0.3s,both-pass,
test/regression/issue/24129.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,0.6s,✅,2,0,0.3s,both-pass,
test/regression/issue/24131.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,88.4s,✅,1,0,3.9s,both-pass,
test/regression/issue/24147.test.ts,回归测试(issue),unchanged,,0,0,,PASS,3,0,0.6s,✅,3,0,0.3s,both-pass,
test/regression/issue/24157.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,2.0s,✅,2,0,0.7s,both-pass,
test/regression/issue/24191.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,0.6s,✅,2,0,0.3s,both-pass,
test/regression/issue/24234.test.ts,回归测试(issue),unchanged,,0,0,,PASS,5,0,2.2s,✅,5,0,0.7s,both-pass,
test/regression/issue/24314.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,1.4s,✅,2,0,0.7s,both-pass,
test/regression/issue/24329.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,0.7s,✅,2,0,0.4s,both-pass,
test/regression/issue/24338.test.ts,回归测试(issue),unchanged,,0,0,,PASS,11,0,0.6s,✅,11,0,0.3s,both-pass,
test/regression/issue/24339.test.ts,回归测试(issue),unchanged,,0,0,,PASS,0,0,0.6s,✅,0,0,0.3s,both-pass,
test/regression/issue/24374.test.ts,回归测试(issue),unchanged,,0,0,,PASS,4,0,0.6s,✅,4,0,0.4s,both-pass,
test/regression/issue/24385.test.ts,回归测试(issue),unchanged,,0,0,,PASS,14,0,5.6s,✅,14,0,0.8s,both-pass,
test/regression/issue/24387.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.1s,✅,1,0,0.4s,both-pass,
test/regression/issue/24388.test.ts,回归测试(issue),unchanged,,0,0,,PASS,5,0,0.7s,✅,5,0,0.3s,both-pass,
test/regression/issue/24399.test.ts,回归测试(issue),unchanged,,0,0,,PASS,3,0,0.8s,✅,3,0,0.3s,both-pass,
test/regression/issue/24502/bun-pm-ls-all-invalid-package-id.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.9s,✅,1,0,0.3s,both-pass,
test/regression/issue/24575.test.ts,回归测试(issue),unchanged,,0,0,,PASS,3,0,0.9s,✅,3,0,0.3s,both-pass,
test/regression/issue/24593.test.ts,回归测试(issue),unchanged,,0,0,,PASS,6,0,0.9s,✅,6,0,0.4s,both-pass,
test/regression/issue/246-child_process_object_assign_compatibility.test.ts,回归测试(issue),unchanged,,0,0,,PASS,3,0,0.8s,✅,3,0,0.4s,both-pass,
test/regression/issue/24709.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.1s,✅,1,0,0.4s,both-pass,
test/regression/issue/24742.test.ts,回归测试(issue),modified,ohos-adapted,1,1,,PASS,0,0,0.7s,✅,0,0,0.3s,both-pass,
test/regression/issue/24806.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.7s,✅,1,0,0.3s,both-pass,
test/regression/issue/24817.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,0.7s,✅,2,0,0.4s,both-pass,
test/regression/issue/24850.test.ts,回归测试(issue),unchanged,,0,0,,PASS,0,0,0.6s,✅,0,0,0.3s,both-pass,
test/regression/issue/24924.test.ts,回归测试(issue),unchanged,,0,0,,PASS,6,0,0.6s,✅,6,0,0.3s,both-pass,
test/regression/issue/25190.test.ts,回归测试(issue),unchanged,,0,0,,PASS,3,0,0.7s,✅,3,0,0.3s,both-pass,
test/regression/issue/25231.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,0.6s,✅,2,0,0.4s,both-pass,
test/regression/issue/25398.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,1.5s,✅,2,0,0.5s,both-pass,
test/regression/issue/25432.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,1.7s,✅,2,0,0.6s,both-pass,
test/regression/issue/25589-frame-size-connect.test.ts,回归测试(issue),unchanged,,0,0,,PASS,5,0,1.2s,✅,5,0,0.7s,both-pass,
test/regression/issue/25589-frame-size-grpc.test.ts,回归测试(issue),unchanged,,0,0,,PASS,5,0,1.2s,✅,5,0,0.8s,both-pass,
test/regression/issue/25589-write-end.test.ts,回归测试(issue),unchanged,,0,0,,PASS,3,0,0.7s,✅,3,0,0.4s,both-pass,
test/regression/issue/25589.test.ts,回归测试(issue),unchanged,,0,0,,PASS,13,0,1.0s,✅,13,0,0.5s,both-pass,
test/regression/issue/25609.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.1s,✅,1,0,0.4s,both-pass,
test/regression/issue/25622.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,2.4s,✅,2,0,1.2s,both-pass,
test/regression/issue/25628.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,5.7s,✅,1,0,2.1s,both-pass,
test/regression/issue/25639.test.ts,回归测试(issue),unchanged,,0,0,,PASS,4,0,0.6s,✅,4,0,0.3s,both-pass,
test/regression/issue/25648.test.ts,回归测试(issue),unchanged,,0,0,,PASS,3,0,3.1s,✅,3,0,0.7s,both-pass,
test/regression/issue/25707.test.ts,回归测试(issue),unchanged,,0,0,,PASS,3,0,2.1s,✅,3,0,0.6s,both-pass,
test/regression/issue/25716.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,1.1s,✅,2,0,0.4s,both-pass,
test/regression/issue/25750.test.ts,回归测试(issue),unchanged,,0,0,,PASS,8,0,0.8s,✅,8,0,0.3s,both-pass,
test/regression/issue/25785.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,1.4s,✅,2,0,0.4s,both-pass,
test/regression/issue/25794.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.0s,✅,1,0,0.4s,both-pass,
test/regression/issue/25831.test.ts,回归测试(issue),unchanged,,0,0,,PASS,4,0,2.3s,✅,4,0,0.7s,both-pass,
test/regression/issue/25862.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.9s,✅,1,0,0.4s,both-pass,
test/regression/issue/25869.test.ts,回归测试(issue),unchanged,,0,0,,PASS,5,0,0.6s,✅,5,0,0.3s,both-pass,
test/regression/issue/26030.test.ts,回归测试(issue),unchanged,,0,0,,PASS,0,0,0.6s,✅,0,0,0.3s,both-pass,
test/regression/issue/26058.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.1s,✅,1,0,0.4s,both-pass,
test/regression/issue/26063.test.ts,回归测试(issue),unchanged,,0,0,,PASS,0,0,0.7s,✅,0,0,0.3s,both-pass,
test/regression/issue/26088.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.0s,✅,1,0,0.5s,both-pass,
test/regression/issue/26125.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.8s,✅,1,0,0.4s,both-pass,
test/regression/issue/26142.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,1.6s,✅,2,0,0.5s,both-pass,
test/regression/issue/26143.test.ts,回归测试(issue),unchanged,,0,0,,PASS,4,0,1.0s,✅,4,0,0.4s,both-pass,
test/regression/issue/26207.test.ts,回归测试(issue),unchanged,,1,1,,PASS,3,0,2.8s,✅,3,0,0.8s,both-pass,
test/regression/issue/26284.test.ts,回归测试(issue),unchanged,,0,0,,PASS,4,0,0.8s,✅,4,0,0.3s,both-pass,
test/regression/issue/26298.test.ts,回归测试(issue),unchanged,,0,0,,PASS,3,0,5.8s,✅,3,0,3.0s,both-pass,
test/regression/issue/26337.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.8s,✅,1,0,0.4s,both-pass,
test/regression/issue/26338.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,0.8s,✅,1,0,0.3s,both-pass,
test/regression/issue/26358.test.ts,回归测试(issue),unchanged,,0,0,,PASS,4,0,0.7s,✅,4,0,0.3s,both-pass,
test/regression/issue/26360.test.ts,回归测试(issue),unchanged,,0,0,,PASS,3,0,1.5s,✅,3,0,0.5s,both-pass,
test/regression/issue/26377.test.ts,回归测试(issue),unchanged,,0,0,,PASS,3,0,0.8s,✅,3,0,0.3s,both-pass,
test/regression/issue/26387.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,2.2s,✅,1,0,1.4s,both-pass,
test/regression/issue/26411.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.3s,✅,1,0,0.5s,both-pass,
test/regression/issue/26460.test.ts,回归测试(issue),unchanged,,0,0,,PASS,4,0,2.1s,✅,4,0,0.6s,both-pass,
test/regression/issue/26631.test.ts,回归测试(issue),unchanged,,0,0,,PASS,8,0,0.7s,✅,8,0,0.3s,both-pass,
test/regression/issue/26632.test.ts,回归测试(issue),unchanged,,0,0,,PASS,3,0,1.9s,✅,3,0,0.5s,both-pass,
test/regression/issue/26647.test.ts,回归测试(issue),unchanged,,0,0,,PASS,6,0,0.8s,✅,6,0,0.3s,both-pass,
test/regression/issue/26669.test.ts,回归测试(issue),unchanged,,0,0,,PASS,1,0,1.3s,✅,1,0,0.8s,both-pass,
test/regression/issue/26844.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,0.6s,✅,2,0,0.3s,both-pass,
test/regression/issue/26851.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,1.5s,✅,2,0,0.5s,both-pass,
test/regression/issue/26915.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,0.9s,✅,2,0,0.4s,both-pass,
test/regression/issue/27014.test.ts,回归测试(issue),unchanged,,0,0,,PASS,6,0,0.8s,✅,6,0,0.3s,both-pass,
test/regression/issue/27025.test.ts,回归测试(issue),unchanged,,0,0,,PASS,2,0,0.8s,✅,2,0,0.3s,both-pass,
